000985,0
000986,6
000987,7
000988,7
000989,6
000990,1
000991,3
000992,7
000993,0
000994,3
000995,0
000996,6
000997,0
000998,2
000999,5
001000,0
001001,3
001002,7
001003,0
001004,7
001005,6
001006,6
001007,3
001008,3
001009,0
001010,0
001011,3
001012,0
001013,3
001014,6
001015,3
001016,3
001017,0
001018,0
001019,3
001020,6
001021,6
001022,0
001023,3
001024,3
001025,6
001026,6
001027,7
001028,3
001029,7
001030,0
001031,7
001032,6
001033,1
001034,6
001035,7
001036,0
001037,4
001038,4
001039,6
001040,6
001041,2
001042,7
001043,6
001044,2
001045,0
001046,5
001047,6
001048,0
001049,2
001050,0
001051,6
001052,6
001053,3
001054,4
001055,0
001056,6
001057,1
001058,7
001059,6
001060,3
001061,6
001062,3
001063,0
001064,0
001065,0
001066,4
001067,0
001068,0
001069,3
001070,7
001071,3
001072,7
001073,0
001074,6
001075,0
001076,6
001077,4
001078,4
001079,4
001080,4
001081,6
001082,4
001083,1
001084,1
001085,4
001086,5
001087,6
001088,0
001089,4
001090,0
001091,6
001092,0
001093,7
001094,7
001095,1
001096,7
001097,6
001098,5
001099,6
001100,7
001101,1
001102,6
001103,0
001104,3
001105,0
001106,4
001107,5
001108,6
001109,6
001110,6
001111,4
001112,0
001113,6
001114,0
001115,1
001116,3
001117,0
001118,6
001119,2
001120,7
001121,6
001122,6
001123,3
001124,0
001125,6
001126,0
001127,6
001128,6
001129,3
001130,6
001131,3
001132,0
001133,6
001134,6
001135,3
001136,6
001137,5
001138,6
001139,3
001140,3
001141,0
001142,7
001143,0
001144,0
001145,6
001146,6
001147,0
001148,7
001149,0
001150,5
001151,4
001152,0
001153,0
001154,0
001155,0
001156,3
001157,0
001158,6
001159,0
001160,1
001161,7
001162,0
001163,7
001164,0
001165,0
001166,1
001167,3
001168,7
001169,7
001170,0
001171,0
001172,6
001173,4
001174,6
001175,0
001176,7
001177,6
001178,7
001179,0
001180,6
001181,3
001182,0
001183,6
001184,0
001185,0
001186,0
001187,6
001188,7
001189,0
001190,5
001191,7
001192,7
001193,6
001194,2
001195,3
001196,4
001197,2
001198,4
001199,0
001200,0
001201,7
001202,0
001203,7
001204,0
001205,4
001206,0
001207,5
001208,0
001209,3
001210,4
001211,0
001212,0
001213,0
001214,6
001215,5
001216,0
001217,6
001218,7
001219,6
001220,6
001221,6
001222,0
001223,0
001224,3
001225,0
001226,7
001227,6
001228,0
001229,4
001230,3
001231,7
001232,0
001233,6
001234,7
001235,7
001236,0
001237,0
001238,4
001239,0
001240,0
001241,7
001242,6
001243,0
001244,3
001245,0
001246,0
001247,0
001248,6
001249,6
001250,0
001251,0
001252,1
001253,6
001254,0
001255,6
001256,4
001257,3
001258,0
001259,5
001260,0
001261,1
001262,0
001263,0
001264,0
001265,1
001266,7
001267,6
001268,5
001269,0
001270,1
001271,0
001272,6
001273,6
001274,0
001275,0
001276,0
001277,0
001278,1
001279,1
001280,5
001281,0
001282,7
001283,0
001284,4
001285,0
001286,6
001287,1
001288,0
001289,6
001290,0
001291,5
001292,3
001293,0
001294,0
001295,0
001296,7
001297,5
001298,0
001299,3
001300,0
001301,0
001302,6
001303,1
001304,0
001305,0
001306,0
001307,6
001308,2
001309,7
001310,1
001311,0
001312,7
001313,6
001314,5
001315,3
001316,0
001317,2
001318,0
001319,7
001320,3
001321,0
001322,2
001323,0
001324,3
001325,1
001326,0
001327,0
001328,7
001329,4
001330,0
001331,1
001332,6
001333,0
001334,7
001335,3
001336,7
001337,6
001338,0
001339,3
001340,5
001341,6
001342,7
001343,4
001344,1
001345,4
001346,4
001347,6
001348,5
001349,3
001350,6
001351,0
001352,5
001353,7
001354,7
001355,6
001356,7
001357,5
001358,5
001359,0
001360,0
001361,0
001362,6
001363,0
001364,0
001365,5
001366,6
001367,3
001368,0
001369,1
001370,7
001371,3
001372,0
001373,1
001374,6
001375,0
001376,0
001377,5
001378,2
001379,6
001380,0
001381,7
001382,1
001383,4
001384,1
001385,4
001386,3
001387,7
001388,0
001389,7
001390,0
001391,6
001392,6
001393,2
001394,2
001395,7
001396,0
001397,3
001398,0
001399,0
001400,0
001401,6
001402,7
001403,0
001404,7
001405,1
001406,0
001407,5
001408,6
001409,0
001410,0
001411,0
001412,6
001413,3
001414,6
001415,0
001416,6
001417,6
001418,0
001419,0
001420,3
001421,6
001422,7
001423,5
001424,6
001425,5
001426,6
001427,7
001428,0
001429,4
001430,2
001431,6
001432,5
001433,6
001434,6
001435,3
001436,6
001437,1
001438,7
001439,6
001440,0
001441,6
001442,6
001443,7
001444,0
001445,4
001446,6
001447,6
001448,3
001449,6
001450,6
001451,6
001452,7
001453,6
001454,4
001455,0
001456,0
001457,7
001458,6
001459,3
001460,6
001461,0
001462,6
001463,2
001464,7
001465,3
001466,4
001467,0
001468,0
001469,6
001470,1
001471,0
001472,0
001473,0
001474,0
001475,6
001476,6
001477,0
001478,4
001479,6
001480,6
001481,3
001482,3
001483,1
001484,4
001485,7
001486,2
001487,6
001488,6
001489,4
001490,0
001491,4
001492,3
001493,4
001494,0
001495,1
001496,7
001497,7
001498,4
001499,7
001500,6
001501,0
001502,5
001503,7
001504,0
001505,6
001506,6
001507,0
001508,2
001509,0
001510,2
001511,7
001512,0
001513,3
001514,6
001515,0
001516,2
001517,0
001518,0
001519,0
001520,1
001521,6
001522,7
001523,3
001524,6
001525,6
001526,6
001527,0
001528,7
001529,6
001530,7
001531,0
001532,0
001533,0
001534,0
001535,7
001536,4
001537,0
001538,6
001539,6
001540,6
001541,2
001542,7
001543,6
001544,0
001545,3
001546,6
001547,3
001548,4
001549,2
001550,7
001551,5
001552,0
001553,0
001554,0
001555,4
001556,7
001557,0
001558,6
001559,0
001560,3
001561,6
001562,7
001563,5
001564,1
001565,6
001566,0
001567,0
001568,5
001569,7
001570,7
001571,3
001572,4
001573,4
001574,6
001575,3
001576,6
001577,0
001578,5
001579,1
001580,6
001581,6
001582,0
001583,0
001584,0
001585,0
001586,6
001587,6
001588,0
001589,0
001590,0
001591,0
001592,6
001593,3
001594,0
001595,7
001596,6
001597,6
001598,0
001599,3
001600,6
001601,3
001602,0
001603,4
001604,0
001605,5
001606,0
001607,7
001608,2
001609,4
001610,0
001611,6
001612,0
001613,6
001614,3
001615,3
001616,4
001617,0
001618,0
001619,0
001620,0
001621,0
001622,7
001623,2
001624,0
001625,0
001626,0
001627,1
001628,6
001629,0
001630,7
001631,6
001632,6
001633,7
001634,7
001635,6
001636,7
001637,0
001638,0
001639,5
001640,7
001641,6
001642,2
001643,0
001644,0
001645,0
001646,4
001647,4
001648,6
001649,6
001650,6
001651,0
001652,4
001653,1
001654,6
001655,3
001656,0
001657,7
001658,3
001659,0
001660,0
001661,6
001662,4
001663,0
001664,6
001665,7
001666,7
001667,0
001668,0
001669,3
001670,0
001671,6
001672,0
001673,0
001674,7
001675,0
001676,0
001677,0
001678,7
001679,1
001680,6
001681,0
001682,4
001683,0
001684,7
001685,0
001686,0
001687,7
001688,3
001689,0
001690,0
001691,0
001692,4
001693,0
001694,0
001695,0
001696,6
001697,0
001698,3
001699,6
001700,1
001701,0
001702,7
001703,0
001704,6
001705,2
001706,0
001707,3
001708,0
001709,3
001710,0
001711,0
001712,7
001713,7
001714,6
001715,6
001716,6
001717,5
001718,7
001719,0
001720,0
001721,7
001722,6
001723,1
001724,3
001725,0
001726,0
001727,0
001728,3
001729,1
001730,4
001731,3
001732,2
001733,6
001734,5
001735,6
001736,6
001737,6
001738,0
001739,5
001740,6
001741,7
001742,0
001743,0
001744,6
001745,0
001746,0
001747,0
001748,1
001749,0
001750,6
001751,0
001752,6
001753,0
001754,0
001755,0
001756,0
001757,6
001758,6
001759,6
001760,6
001761,2
001762,0
001763,7
001764,0
001765,6
001766,7
001767,6
001768,0
001769,1
001770,7
001771,7
001772,5
001773,3
001774,6
001775,7
001776,0
001777,1
001778,0
001779,6
001780,7
001781,3
001782,7
001783,0
001784,6
001785,6
001786,0
001787,4
001788,0
001789,6
001790,1
001791,0
001792,4
001793,6
001794,4
001795,0
001796,2
001797,6
001798,4
001799,0
001800,3
001801,2
001802,3
001803,4
001804,0
001805,4
001806,7
001807,3
001808,0
001809,2
001810,0
001811,0
001812,6
001813,0
001814,7
001815,0
001816,7
001817,3
001818,7
001819,0
001820,7
001821,0
001822,3
001823,7
001824,2
001825,4
001826,7
001827,6
001828,7
001829,6
001830,4
001831,0
001832,6
001833,7
001834,0
001835,5
001836,6
001837,7
001838,2
001839,0
001840,4
001841,4
001842,7
001843,0
001844,0
001845,3
001846,0
001847,0
001848,4
001849,6
001850,0
001851,7
001852,6
001853,3
001854,0
001855,0
001856,6
001857,0
001858,7
001859,0
001860,6
001861,4
001862,0
001863,3
001864,3
001865,6
001866,5
001867,7
001868,7
001869,6
001870,3
001871,0
001872,0
001873,4
001874,7
001875,6
001876,0
001877,3
001878,6
001879,4
001880,7
001881,1
001882,7
001883,7
001884,7
001885,6
001886,7
001887,0
001888,1
001889,6
001890,7
001891,7
001892,6
001893,7
001894,0
001895,7
001896,3
001897,6
001898,4
001899,0
001900,7
001901,6
001902,0
001903,6
001904,7
001905,1
001906,6
001907,6
001908,1
001909,6
001910,5
001911,2
001912,0
001913,4
001914,2
001915,6
001916,4
001917,6
001918,0
001919,6
001920,6
001921,5
001922,7
001923,6
001924,7
001925,6
001926,0
001927,0
001928,6
001929,5
001930,0
001931,7
001932,4
001933,0
001934,0
001935,0
001936,0
001937,0
001938,7
001939,5
001940,3
001941,0
001942,3
001943,7
001944,7
001945,7
001946,3
001947,7
001948,6
001949,0
001950,0
001951,5
001952,0
001953,7
001954,6
001955,0
001956,3
001957,0
001958,4
001959,3
001960,7
001961,0
001962,4
001963,5
001964,6
001965,0
001966,5
001967,0
001968,0
001969,6
001970,0
001971,6
001972,1
001973,0
001974,6
001975,6
001976,6
001977,0
001978,1
001979,6
001980,4
001981,0
001982,7
001983,3
001984,7
001985,0
001986,0
001987,0
001988,4
001989,1
001990,6
001991,3
001992,3
001993,6
001994,7
001995,7
001996,3
001997,0
001998,6
001999,7
002000,1
002001,7
002002,1
002003,0
002004,3
002005,4
002006,4
002007,0
002008,4
002009,3
002010,6
002011,7
002012,0
002013,0
002014,2
002015,0
002016,5
002017,0
002018,3
002019,5
002020,7
002021,0
002022,0
002023,7
002024,6
002025,0
002026,0
002027,7
002028,2
002029,6
002030,3
002031,0
002032,4
002033,5
002034,0
002035,5
002036,6
002037,7
002038,7
002039,2
002040,0
002041,7
002042,0
002043,0
002044,6
002045,4
002046,7
002047,0
002048,6
002049,6
002050,3
002051,6
002052,0
002053,0
002054,7
002055,0
002056,1
002057,0
002058,6
002059,0
002060,1
002061,4
002062,0
002063,0
002064,3
002065,6
002066,6
002067,7
002068,6
002069,7
002070,0
002071,7
002072,3
002073,3
002074,0
002075,6
002076,2
002077,6
002078,0
002079,6
002080,7
002081,0
002082,0
002083,0
002084,0
002085,2
002086,6
002087,0
002088,7
002089,6
002090,5
002091,7
002092,3
002093,0
002094,6
002095,0
002096,0
002097,6
002098,6
002099,6
002100,3
002101,7
002102,6
002103,6
002104,3
002105,4
002106,7
002107,5
002108,6
002109,0
002110,0
002111,0
002112,0
002113,7
002114,4
002115,6
002116,5
002117,5
002118,0
002119,0
002120,7
002121,7
002122,0
002123,0
002124,4
002125,0
002126,6
002127,5
002128,0
002129,0
002130,0
002131,5
002132,6
002133,1
002134,7
002135,6
002136,0
002137,2
002138,0
002139,6
002140,0
002141,7
002142,3
002143,0
002144,6
002145,4
002146,5
002147,7
002148,0
002149,3
002150,7
002151,6
002152,0
002153,0
002154,0
002155,0
002156,6
002157,2
002158,0
002159,0
002160,0
002161,0
002162,0
002163,4
002164,1
002165,7
002166,7
002167,4
002168,3
002169,0
002170,6
002171,0
002172,7
002173,4
002174,0
002175,0
002176,0
002177,6
002178,7
002179,5
002180,0
002181,0
002182,3
002183,7
002184,0
002185,6
002186,3
002187,5
002188,6
002189,3
002190,0
002191,0
002192,6
002193,7
002194,6
002195,3
002196,5
002197,5
002198,0
002199,4
002200,3
002201,0
002202,7
002203,3
002204,6
002205,7
002206,6
002207,6
002208,5
002209,0
002210,0
002211,0
002212,0
002213,7
002214,7
002215,0
002216,0
002217,7
002218,0
002219,0
002220,3
002221,6
002222,7
002223,7
002224,7
002225,0
002226,6
002227,0
002228,6
002229,4
002230,6
002231,7
002232,5
002233,7
002234,2
002235,7
002236,0
002237,4
002238,3
002239,0
002240,7
002241,3
002242,0
002243,7
002244,4
002245,0
002246,3
002247,0
002248,0
002249,6
002250,0
002251,6
002252,0
002253,7
002254,6
002255,4
002256,0
002257,0
002258,6
002259,6
002260,3
002261,0
002262,7
002263,6
002264,1
002265,6
002266,0
002267,6
002268,6
002269,6
002270,6
002271,7
002272,1
002273,0
002274,7
002275,0
002276,3
002277,4
002278,0
002279,0
002280,0
002281,1
002282,4
002283,6
002284,0
002285,0
002286,6
002287,5
002288,0
002289,6
002290,0
002291,0
002292,0
002293,0
002294,7
002295,4
002296,7
002297,3
002298,0
002299,6
002300,0
002301,6
002302,7
002303,6
002304,7
002305,6
002306,0
002307,6
002308,7
002309,6
002310,6
002311,7
002312,0
002313,3
002314,1
002315,4
002316,2
002317,3
002318,0
002319,0
002320,3
002321,0
002322,6
002323,3
002324,2
002325,6
002326,7
002327,7
002328,0
002329,4
002330,6
002331,1
002332,0
002333,0
002334,7
002335,0
002336,0
002337,4
002338,5
002339,7
002340,0
002341,5
002342,3
002343,5
002344,1
002345,0
002346,3
002347,0
002348,2
002349,3
002350,0
002351,0
002352,7
002353,6
002354,6
002355,7
002356,0
002357,4
002358,7
002359,0
002360,1
002361,6
002362,0
002363,6
002364,0
002365,6
002366,6
002367,4
002368,0
002369,6
002370,0
002371,6
002372,0
002373,1
002374,6
002375,5
002376,0
002377,3
002378,4
002379,0
002380,0
002381,0
002382,4
002383,0
002384,7
002385,0
002386,7
002387,3
002388,4
002389,0
002390,7
002391,4
002392,0
002393,6
002394,5
002395,1
002396,7
002397,5
002398,6
002399,6
002400,6
002401,7
002402,1
002403,0
002404,0
002405,7
002406,6
002407,7
002408,6
002409,1
002410,6
002411,7
002412,0
002413,0
002414,1
002415,4
002416,0
002417,4
002418,6
002419,6
002420,3
002421,6
002422,6
002423,6
002424,7
002425,6
002426,3
002427,0
002428,6
002429,0
002430,7
002431,5
002432,6
002433,7
002434,5
002435,6
002436,0
002437,4
002438,6
002439,0
002440,2
002441,0
002442,6
002443,0
002444,3
002445,6
002446,6
002447,3
002448,1
002449,0
002450,0
002451,0
002452,7
002453,6
002454,7
002455,0
002456,7
002457,6
002458,6
002459,4
002460,6
002461,6
002462,2
002463,5
002464,0
002465,0
002466,7
002467,0
002468,6
002469,6
002470,6
002471,0
002472,6
002473,0
002474,6
002475,0
002476,0
002477,7
002478,0
002479,6
002480,0
002481,7
002482,0
002483,0
002484,3
002485,6
002486,7
002487,0
002488,4
002489,0
002490,0
002491,0
002492,0
002493,6
002494,0
002495,7
002496,7
002497,1
002498,2
002499,3
002500,3
002501,3
002502,0
002503,0
002504,1
002505,0
002506,7
002507,6
002508,3
002509,0
002510,4
002511,1
002512,6
002513,1
002514,7
002515,6
002516,4
002517,0
002518,6
002519,2
002520,5
002521,3
002522,0
002523,6
002524,0
002525,1
002526,0
002527,0
002528,0
002529,7
002530,1
002531,4
002532,6
002533,0
002534,0
002535,0
002536,6
002537,7
002538,3
002539,5
002540,0
002541,0
002542,0
002543,0
002544,3
002545,7
002546,6
002547,7
002548,7
002549,6
002550,0
002551,7
002552,0
002553,4
002554,7
002555,6
002556,6
002557,6
002558,6
002559,6
002560,0
002561,2
002562,6
002563,3
002564,0
002565,7
002566,6
002567,6
002568,0
002569,6
002570,4
002571,7
002572,7
002573,0
002574,6
002575,0
002576,6
002577,2
002578,6
002579,7
002580,0
002581,6
002582,1
002583,6
002584,5
002585,0
002586,6
002587,4
002588,7
002589,0
002590,0
002591,5
002592,4
002593,7
002594,3
002595,0
002596,4
002597,2
002598,0
002599,1
002600,6
002601,6
002602,3
002603,0
002604,7
002605,3
002606,6
002607,7
002608,7
002609,0
002610,7
002611,0
002612,2
002613,7
002614,6
002615,0
002616,7
002617,7
002618,7
002619,4
002620,0
002621,6
002622,7
002623,5
002624,5
002625,0
002626,7
002627,0
002628,0
002629,0
002630,6
002631,0
002632,4
002633,4
002634,0
002635,7
002636,0
002637,0
002638,0
002639,0
002640,6
002641,4
002642,3
002643,7
002644,0
002645,0
002646,6
002647,4
002648,1
002649,3
002650,7
002651,0
002652,0
002653,7
002654,5
002655,4
002656,6
002657,6
002658,0
002659,6
002660,0
002661,4
002662,0
002663,7
002664,4
002665,7
002666,0
002667,6
002668,4
002669,6
002670,7
002671,0
002672,7
002673,6
002674,0
002675,0
002676,0
002677,0
002678,3
002679,7
002680,2
002681,1
002682,4
002683,7
002684,7
002685,0
002686,2
002687,6
002688,0
002689,0
002690,0
002691,4
002692,2
002693,3
002694,6
002695,7
002696,3
002697,0
002698,0
002699,7
002700,7
002701,0
002702,3
002703,3
002704,1
002705,0
002706,6
002707,5
002708,1
002709,6
002710,6
002711,1
002712,6
002713,0
002714,2
002715,3
002716,6
002717,7
002718,0
002719,7
002720,7
002721,0
002722,4
002723,1
002724,0
002725,7
002726,1
002727,1
002728,0
002729,4
002730,6
002731,6
002732,6
002733,0
002734,0
002735,4
002736,6
002737,0
002738,3
002739,0
002740,0
002741,4
002742,7
002743,7
002744,7
002745,0
002746,6
002747,2
002748,6
002749,7
002750,3
002751,7
002752,4
002753,4
002754,6
002755,6
002756,3
002757,7
002758,7
002759,4
002760,1
002761,6
002762,6
002763,6
002764,0
002765,6
002766,0
002767,6
002768,0
002769,7
002770,0
002771,5
002772,1
002773,0
002774,3
002775,6
002776,6
002777,0
002778,5
002779,2
002780,0
002781,6
002782,0
002783,4
002784,6
002785,6
002786,6
002787,7
002788,1
002789,6
002790,0
002791,6
002792,6
002793,6
002794,6
002795,0
002796,1
002797,0
002798,4
002799,6
